SrcIP,SrcPort,DstIP,DstPort,Proto,StartTime,EndTime,Duration,TotalPackets,TotalBytes,PacketsPerSec,BytesPerSec,FwdPackets,BwdPackets,FwdBytes,BwdBytes,FwdPktRatio,FwdByteRatio,DownUpByteRatio,DownUpPktRatio,PktLenMin,PktLenMax,PktLenMean,PktLenStd,PktLenCV,FwdPktLenMin,FwdPktLenMax,FwdPktLenMean,FwdPktLenStd,FwdPktLenCV,BwdPktLenMin,BwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenCV,PktLenEntropy,FwdPktLenEntropy,BwdPktLenEntropy,IATMin,IATMax,IATMean,IATStd,IATCV,FwdIATMin,FwdIATMax,FwdIATMean,FwdIATStd,FwdIATCV,BwdIATMin,BwdIATMax,BwdIATMean,BwdIATStd,BwdIATCV,ActiveMin,ActiveMax,ActiveMean,ActiveStd,ActiveCV,IdleMin,IdleMax,IdleMean,IdleStd,IdleCV,FwdActiveMin,FwdActiveMax,FwdActiveMean,FwdActiveStd,FwdActiveCV,FwdIdleMin,FwdIdleMax,FwdIdleMean,FwdIdleStd,FwdIdleCV,BwdActiveMin,BwdActiveMax,BwdActiveMean,BwdActiveStd,BwdActiveCV,BwdIdleMin,BwdIdleMax,BwdIdleMean,BwdIdleStd,BwdIdleCV,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,FwdTCP_FIN,FwdTCP_SYN,FwdTCP_RST,FwdTCP_PSH,FwdTCP_ACK,FwdTCP_URG,FwdTCP_ECE,FwdTCP_CWR,BwdTCP_FIN,BwdTCP_SYN,BwdTCP_RST,BwdTCP_PSH,BwdTCP_ACK,BwdTCP_URG,BwdTCP_ECE,BwdTCP_CWR
10.152.152.14,45740,52.123.183.86,443,6,1771810693.6063585,1771810820.2905686,126.68421006202698,48,20657,0.37889489129306875,163.05899519668586,23,25,9915,10742,0.4791666666666667,0.4799825724935857,1.0834089762985375,1.0869565217391304,54,1514,430.35416666666663,555.3517761756223,1.2904528855317747,54,1514,431.0869565217392,589.2671807225308,1.3669334499867078,60,1514,429.68000000000006,534.4904676418467,1.2439268005069974,3.4649837493789937,2.575360420962503,2.7217062775743135,0.0,45.20346999168396,2.6954087247239786,10.357886520016914,3.842788822714672,4.76837158203125e-07,45.20346999168396,4.180531588467685,13.250877406455011,3.16966326555421,0.0,45.20450758934021,5.278489609559378,14.154529505948803,2.681549184129275,0.0,1.7365565299987793,0.43452477455139166,0.8680212646415622,1.9976335423859715,34.71196150779724,45.20346999168396,41.64870365460714,6.008016132641583,0.14425457710439402,0.0,1.7365565299987793,0.5788521766662598,1.0026013800577978,1.7320508075688774,45.03166842460632,45.20346999168396,45.11756920814514,0.12148205309907244,0.0026925664487514344,0.0,1.7360484600067139,0.4340121150016785,0.868024230003357,2.0,34.71196150779724,45.20450758934021,41.64923405647278,6.0084789111322445,0.14426385135883324,1,2,0,17,47,0,0,0,0,1,0,8,22,0,0,0,1,1,0,9,25,0,0,0
10.152.152.14,45740,52.123.183.86,443,6,1771810820.2915168,1771810820.2915168,0.0,1,54,0.0,0.0,1,0,54,0,1.0,1.0,0.0,0.0,54,54,54.0,0.0,0.0,54,54,54.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,34218,52.123.129.14,443,6,1771810741.7569385,1771810866.524519,124.76758050918579,35,8204,0.2805215894799145,65.75426057409196,17,18,6035,2169,0.4857142857142857,0.735616772306192,0.35940347970173986,1.0588235294117647,54,1514,234.40000000000003,343.22383367126474,1.4642655020105149,54,1514,355.00000000000006,452.76870474890376,1.2754048021095878,60,477,120.5,119.93245648133394,0.9952900952807796,3.423419238104579,2.9314931674619147,2.0558279011639637,2.384185791015625e-07,46.686331033706665,3.6696347208584057,12.005705876101302,3.2716351324725075,1.1682510375976562e-05,46.68732953071594,5.810826778411865,15.62778196475617,2.689424854792753,2.384185791015625e-07,46.68693566322327,7.339211281608133,16.39865553353401,2.2343893511593818,0.0,1.3015649318695068,0.32579201459884644,0.6505154077960296,1.9967199275802412,31.793747425079346,46.686331033706665,41.154804150263466,8.151456050398417,0.19806815312827175,0.0,1.3015649318695068,0.4338549772898356,0.7514588637826366,1.7320508075688772,44.984333992004395,46.68732953071594,45.83583176136017,1.204199693753373,0.02627201574573627,0.0,1.2581419944763184,0.3145354986190796,0.6290709972381592,2.0,31.793747425079346,46.68693566322327,41.169483264287315,8.161894835349514,0.1982510876552486,1,2,0,14,34,0,0,0,0,1,0,8,16,0,0,0,1,1,0,6,18,0,0,0
10.152.152.14,34218,52.123.129.14,443,6,1771810866.52503,1771810866.52503,0.0,1,54,0.0,0.0,1,0,54,0,1.0,1.0,0.0,0.0,54,54,54.0,0.0,0.0,54,54,54.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,49312,13.107.5.93,443,6,1771810870.7405436,1771810876.3097537,5.569210052490234,31,13482,5.566319048450787,2420.8101100391455,15,16,3487,9995,0.4838709677419355,0.25864115116451564,2.8663607685689705,1.0666666666666667,54,1514,434.90322580645164,512.5959653137293,1.178643741635188,54,849,232.4666666666667,308.11706186046206,1.325424699715208,60,1514,624.6875000000001,597.9150127735546,0.957142591733554,3.2500375547962155,1.6922718656836107,2.7743974703476995,2.384185791015625e-07,4.004647254943848,0.1856403350830078,0.7286424357324548,3.9250221963165886,4.649162292480469e-05,4.004647254943848,0.3978007180350167,1.0463073999303953,2.6302300435724537,2.384185791015625e-07,0.42565011978149414,0.10425144831339517,0.13060528849343161,1.2527911180745703,0.0,1.5645627975463867,0.7822813987731934,1.1063129637372455,1.4142135623730951,4.004647254943848,4.004647254943848,4.004647254943848,0.0,0.0,0.0,1.5645627975463867,0.7822813987731934,1.1063129637372455,1.4142135623730951,4.004647254943848,4.004647254943848,4.004647254943848,0.0,0.0,1.5637717247009277,1.5637717247009277,1.5637717247009277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,11,30,0,0,0,1,1,0,4,14,0,0,0,0,1,0,7,16,0,0,0
10.152.152.14,49312,13.107.5.93,443,6,1771810876.3113377,1771810876.3113377,0.0,1,60,0.0,0.0,1,0,60,0,1.0,1.0,0.0,0.0,60,60,60.0,0.0,0.0,60,60,60.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.152.152.10,53,10.152.152.14,27765,17,1771805242.7886536,1771805243.2374146,0.448760986328125,2,164,4.456715402924176,365.4506630397824,1,1,74,90,0.5,0.45121951219512196,1.2162162162162162,1.0,74,90,82.0,11.313708498984761,0.13797205486566783,74,74,74.0,0.0,0.0,90,90,90.0,0.0,0.0,1.0,0.0,0.0,0.448760986328125,0.448760986328125,0.448760986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448760986328125,0.448760986328125,0.448760986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,33870,20.189.173.23,443,6,1771810803.2894664,1771810931.02533,127.73586368560791,35,12876,0.274002922829444,100.80176098148345,16,19,4168,8708,0.45714285714285713,0.3237030133581858,2.0892514395393476,1.1875,54,1514,367.88571428571424,511.22153431057376,1.3896205110958437,54,1514,260.5,398.6709587282893,1.530406751356197,60,1514,458.31578947368433,585.0856587459442,1.2765993932215132,3.4098313178768493,2.771782221599798,2.390863696857044,0.0,46.399203062057495,3.7569371672237617,12.19761599625531,3.2466915078244174,1.1205673217773438e-05,46.40002250671387,6.192053413391113,16.03529618776198,2.589657278001444,0.0,46.399807929992676,7.096381743748983,16.246427474196697,2.289395928919375,0.0,1.5213890075683594,0.38070333003997797,0.7604571975004001,1.9975060302743972,34.85445761680603,46.399203062057495,42.071016788482666,6.291050019494391,0.14953406168249836,0.0,1.5213890075683594,0.5071296691894531,0.8783743530617298,1.7320508075688772,44.95938968658447,46.40002250671387,45.67970609664917,1.0186812363133946,0.022300520808038207,0.0,1.4790458679199219,0.36976146697998047,0.7395229339599609,2.0,34.85445761680603,46.399807929992676,42.085275173187256,6.300977403365879,0.14971928726701694,1,2,0,12,34,0,0,0,0,1,0,6,15,0,0,0,1,1,0,6,19,0,0,0
10.152.152.14,33870,20.189.173.23,443,6,1771810931.0254998,1771810931.0254998,0.0,1,54,0.0,0.0,1,0,54,0,1.0,1.0,0.0,0.0,54,54,54.0,0.0,0.0,54,54,54.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,46046,13.107.213.44,443,6,1771810875.6029854,1771810966.458434,90.85544872283936,34,13761,0.37422081424878856,151.4603713199288,14,20,4438,9323,0.4117647058823529,0.32250563185814984,2.100721045515998,1.4285714285714286,54,1514,404.735294117647,525.2011625470948,1.2976411253979525,54,1514,317.0,446.5364142270698,1.408632221536498,60,1514,466.15000000000015,577.0735860219306,1.237956850846145,3.67161091514982,2.9780948881692613,2.6577174691301484,0.0,45.00761651992798,2.7531954158436167,10.898322798114316,3.95842690111952,1.430511474609375e-06,45.00070881843567,3.526708639585055,12.461779585616576,3.533543839074498,0.0,45.00761651992798,4.78184828005339,14.174494503325038,2.9642292421638223,2.384185791015625e-07,0.8468267917633057,0.2824822266896566,0.4887368279695796,1.7301507202664488,45.00038552284241,45.00761651992798,45.00400102138519,0.00511308707394762,0.00011361405559292299,0.0,0.846503496170044,0.423251748085022,0.5985683624399587,1.414213562373095,45.00070881843567,45.00070881843567,45.00070881843567,0.0,0.0,0.0,0.8464953899383545,0.28216520945231116,0.4887242724231853,1.7320500758112942,45.00100517272949,45.00761651992798,45.004310846328735,0.004674928436828366,0.00010387734750102784,1,2,0,14,33,0,0,0,0,1,0,7,13,0,0,0,1,1,0,7,20,0,0,0
10.152.152.14,46046,13.107.213.44,443,6,1771810966.4587195,1771810966.4587195,0.0,1,54,0.0,0.0,1,0,54,0,1.0,1.0,0.0,0.0,54,54,54.0,0.0,0.0,54,54,54.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,56778,142.250.201.163,443,6,1771810738.4405344,1771810979.2174637,240.77692937850952,75,54348,0.3114916374820008,225.71930018495706,49,26,49345,5003,0.6533333333333333,0.9079450945756974,0.10138818522646671,0.5306122448979592,54,1514,724.6400000000001,706.1108870884691,0.974429906006388,54,1514,1007.0408163265307,680.1426002189932,0.6753873221345762,60,1514,192.4230769230769,369.8082933712464,1.9218500155211689,2.597559274730129,1.8338840140485588,1.5961849967784725,-4.76837158203125e-07,46.43646717071533,3.253742288898777,11.508498502560812,3.5370036962748648,4.76837158203125e-07,46.436915159225464,5.016186028718948,14.024649271050416,2.7958790185921556,0.0,46.43758845329285,9.631011323928833,18.408968031428394,1.9114262679444882,0.000347137451171875,0.7516303062438965,0.10794333049229211,0.283839477581966,2.629523068145781,13.412492990493774,46.43646717071533,40.003554344177246,13.038850716049232,0.32594230512287253,0.0,0.75130295753479,0.10732899393354142,0.2839658264149107,2.6457513110645903,13.41409969329834,46.436915159225464,40.00427107016245,13.038413244421662,0.32592552984039946,0.0,0.7504384517669678,0.10720549310956683,0.28363907394796234,2.6457513110645903,13.412492990493774,46.43758845329285,40.004140774408974,13.039146466767727,0.32594492005960024,1,2,0,19,74,0,0,0,1,1,0,14,48,0,0,0,0,1,0,5,26,0,0,0
10.152.152.14,56778,142.250.201.163,443,6,1771810979.2180214,1771810979.2180214,0.0,1,60,0.0,0.0,1,0,60,0,1.0,1.0,0.0,0.0,60,60,60.0,0.0,0.0,60,60,60.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,45392,172.217.20.142,443,6,1771810738.7413082,1771810979.6957076,240.9543993473053,47,19168,0.1950576545907155,79.55032177010287,25,22,9416,9752,0.5319148936170213,0.4912353923205342,1.0356839422259982,0.88,54,1514,407.82978723404256,563.8677889729632,1.3826057012588309,54,1514,376.64000000000004,553.0031555063679,1.4682539175508915,60,1514,443.2727272727273,586.925011987877,1.3240720122778193,3.105115099667252,2.3996275363413564,2.140361163698485,0.0,45.86185622215271,5.238139116245767,14.262988126274479,2.722911287720232,2.1457672119140625e-06,45.86267066001892,10.039766639471054,18.64759405684987,1.8573732564198642,0.0,45.8623743057251,11.47396839232672,19.560503149297645,1.7047722706277315,0.00032210350036621094,0.9749252796173096,0.13986853190830775,0.36822556022079933,2.6326547880133138,13.89065170288086,45.86185622215271,39.995886603991195,12.792981532598667,0.3198574308219499,0.0,0.9741108417510986,0.13915869167872835,0.3681792909550287,2.6457513110645907,13.892295360565186,45.86267066001892,39.996714750925705,12.792583887006705,0.31984086609789936,0.0,0.9744014739990234,0.13920021057128906,0.36828913961945514,2.6457513110645907,13.89065170288086,45.8623743057251,39.99648912747701,12.793273801079028,0.31985991971205874,1,2,0,12,46,0,0,0,1,1,0,7,24,0,0,0,0,1,0,5,22,0,0,0
10.152.152.14,45392,172.217.20.142,443,6,1771810979.6968167,1771810979.6968167,0.0,1,60,0.0,0.0,1,0,60,0,1.0,1.0,0.0,0.0,60,60,60.0,0.0,0.0,60,60,60.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,49306,13.107.5.93,443,6,1771810868.7246199,1771810993.3653286,124.64070868492126,40,14575,0.32092243715587204,116.93611303867088,18,22,5779,8796,0.45,0.3965008576329331,1.5220626405952586,1.2222222222222223,54,1514,364.375,492.37012800201234,1.3512730785646994,54,1514,321.0555555555555,445.56183597027535,1.3878029152907005,60,1514,399.81818181818187,535.3396462027979,1.3389577326582027,3.5205843997621042,2.836591668108979,2.513584559220309,0.0,46.93820023536682,3.1959156073056736,11.27684312617182,3.5285171799886155,6.67572021484375e-06,46.93943476676941,5.469497498343973,15.248064540307444,2.787836459368375,0.0,46.93947172164917,5.935228041240148,14.985258596746322,2.524799130315336,0.0,1.0412306785583496,0.26093417406082153,0.5201980052329493,1.9935986043426248,31.657979726791382,46.93820023536682,41.19899066289266,8.319348225914704,0.20193087481164487,0.0,1.0408968925476074,0.3469656308492025,0.6009621011110061,1.7320508075688772,45.00112581253052,46.93943476676941,45.97028028964996,1.3705914055769257,0.029814728057803667,0.0,1.0403108596801758,0.26007771492004395,0.5201554298400879,2.0,31.657979726791382,46.93947172164917,41.19982600212097,8.320068881753803,0.20194427232108905,1,2,0,15,39,0,0,0,0,1,0,8,17,0,0,0,1,1,0,7,22,0,0,0
10.152.152.14,49306,13.107.5.93,443,6,1771810993.3655694,1771810993.3655694,0.0,1,54,0.0,0.0,1,0,54,0,1.0,1.0,0.0,0.0,54,54,54.0,0.0,0.0,54,54,54.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,32998,13.107.213.44,443,6,1771810918.7895143,1771811009.6599736,90.87045931816101,117,84143,1.2875471399385436,925.9664871440076,40,77,5520,78623,0.3418803418803419,0.06560260508895571,14.243297101449276,1.925,54,1514,719.1709401709398,657.3444130926409,0.9140308324143307,54,1514,137.99999999999994,276.3213476723925,2.0023286063216856,60,1514,1021.077922077922,591.7996586291008,0.5795832480882281,3.2456091234776943,1.3219280948873622,2.9245791707663114,0.0,45.701632499694824,0.7833660286048364,5.853995922853847,7.472874376847473,1.9073486328125e-06,45.701632499694824,1.2054811991178074,7.312915598236717,6.066387102170021,0.0,45.70287609100342,1.1956598758697508,7.2144474794956714,6.033862660355409,4.76837158203125e-07,1.3121342658996582,0.43778983751932776,0.7572047381320244,1.7296078465928184,43.8554573059082,45.701632499694824,44.778544902801514,1.3054429987849083,0.029153314419183705,0.0,1.3121342658996582,0.6560671329498291,0.9278190372448808,1.4142135623730951,45.701632499694824,45.701632499694824,45.701632499694824,0.0,0.0,0.0,1.311816692352295,0.43727238972981775,0.7573775828060487,1.7320498631848626,43.8554573059082,45.70287609100342,44.77916669845581,1.3063223506322394,0.02917254712284066,1,2,0,37,116,0,0,0,0,1,0,6,39,0,0,0,1,1,0,31,77,0,0,0
10.152.152.14,32998,13.107.213.44,443,6,1771811009.6606114,1771811009.6606114,0.0,1,54,0.0,0.0,1,0,54,0,1.0,1.0,0.0,0.0,54,54,54.0,0.0,0.0,54,54,54.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,56178,52.123.183.82,443,6,1771810933.58513,1771811064.651998,131.06686806678772,41,17208,0.31281742369175736,131.2917616314088,19,22,6763,10445,0.4634146341463415,0.39301487680148767,1.5444329439597813,1.1578947368421053,54,1514,419.70731707317077,561.9198894816965,1.3388374865614572,54,1514,355.94736842105266,533.375776819913,1.4984680998932938,60,1514,474.77272727272725,592.2271870874733,1.2473909158376653,3.42442076154049,2.6411209338130157,2.4949188482339504,0.0,45.05495524406433,3.2766717016696925,11.531121661315431,3.5191568491404013,2.1457672119140625e-06,45.055692195892334,5.089405430687798,14.536319563560415,2.856192095821286,0.0,45.077444314956665,6.241233950569517,15.49401900101514,2.482524949990266,0.0,1.5216503143310547,0.3806898593902588,0.7606403627959464,1.9980578521693344,39.45719814300537,45.05495524406433,43.18136954307556,3.225247542879074,0.07469071909962767,0.0,1.5216503143310547,0.5072167714436848,0.878525218591513,1.7320508075688774,45.03195524215698,45.055692195892334,45.04382371902466,0.01678456095097844,0.00037262735632031456,0.0,1.4759430885314941,0.36898577213287354,0.7379715442657471,2.0,39.45719814300537,45.077444314956665,43.19665662447611,3.238484922041999,0.0749707309571502,1,2,0,14,40,0,0,0,0,1,0,7,18,0,0,0,1,1,0,7,22,0,0,0
10.152.152.14,56178,52.123.183.82,443,6,1771811064.652373,1771811064.652373,0.0,1,54,0.0,0.0,1,0,54,0,1.0,1.0,0.0,0.0,54,54,54.0,0.0,0.0,54,54,54.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,48028,142.250.201.74,443,6,1771810890.1480112,1771811131.0428643,240.8948531150818,43,12277,0.1785011155031103,50.964144070504304,22,21,4474,7803,0.5116279069767442,0.3644212755559176,1.74407688869021,0.9545454545454546,54,1514,285.5116279069767,446.66219109838545,1.5644273207811825,54,1514,203.36363636363637,352.61155552662916,1.7338967862283954,60,1514,371.5714285714285,522.6983423953601,1.4067237204027379,3.1499821071055507,2.272808148826652,2.2485293271285762,0.0,46.14003920555115,5.735591740835281,14.860904275189434,2.5909975721223883,9.059906005859375e-06,46.14035892486572,11.471183481670561,19.58746365679325,1.707536427090669,0.0,46.141114234924316,12.044680905342101,19.914566102689935,1.6533909249399337,0.0002586841583251953,0.8420619964599609,0.12084916659763881,0.31802512270604105,2.6315872228137875,13.687926292419434,46.14003920555115,40.008151491483055,12.901523522996111,0.32247237230499365,0.0,0.8417422771453857,0.12024889673505511,0.31814867619084264,2.6457513110645907,13.688592433929443,46.14035892486572,40.00885180632273,12.901533738611786,0.3224669830833014,0.0,0.8412344455718994,0.1201763493674142,0.3179567338977924,2.6457513110645907,13.687926292419434,46.141114234924316,40.00873061021169,12.901813474934887,0.3224749517956931,1,2,0,13,42,0,0,0,1,1,0,7,21,0,0,0,0,1,0,6,21,0,0,0
10.152.152.14,48028,142.250.201.74,443,6,1771811131.0436761,1771811131.0436761,0.0,1,60,0.0,0.0,1,0,60,0,1.0,1.0,0.0,0.0,60,60,60.0,0.0,0.0,60,60,60.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fe80::cb:344f:4bac:fc77,0,ff02::2,0,58,1771807262.1351836,1771807262.1351836,0.0,1,62,0.0,0.0,1,0,62,0,1.0,1.0,0.0,0.0,62,62,62.0,0.0,0.0,62,62,62.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.152.152.14,40194,142.251.142.10,443,6,1771810951.1079855,1771811191.8262122,240.71822667121887,38,11959,0.1578609169961263,49.680492272544065,18,20,4451,7508,0.47368421052631576,0.37218831005936953,1.6868119523702538,1.1111111111111112,54,1514,314.7105263157895,492.53776959822744,1.5650501918833215,54,1514,247.27777777777777,420.40887738368053,1.7001482347576387,60,1514,375.4,553.2584244370132,1.4737837624853842,3.161795177815062,2.3244093931715555,2.1814963295286756,0.0,46.7197265625,6.505898018141051,15.727237842086172,2.417381551052957,9.5367431640625e-06,46.71998381614685,14.159895686542285,21.009424095336897,1.4837273211909658,0.0,46.72088694572449,12.6693039567847,20.30483043600375,1.6026792399380436,0.00025725364685058594,0.766329288482666,0.11001573290143694,0.2894073693908562,2.630599840207729,13.030656814575195,46.7197265625,39.99135275681814,13.224880112249663,0.33069349248244545,0.0,0.7659156322479248,0.10941651889256067,0.28948889831211594,2.6457513110645907,13.031362771987915,46.71998381614685,39.99205183982849,13.224865760810687,0.33068735292145995,0.0,0.7651517391204834,0.10930739130292619,0.2892001738487672,2.6457513110645903,13.030656814575195,46.72088694572449,39.9919372399648,13.22517781118773,0.33069610336284305,1,2,0,11,37,0,0,0,1,1,0,6,17,0,0,0,0,1,0,5,20,0,0,0
10.152.152.14,40194,142.251.142.10,443,6,1771811191.826736,1771811191.826736,0.0,1,60,0.0,0.0,1,0,60,0,1.0,1.0,0.0,0.0,60,60,60.0,0.0,0.0,60,60,60.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
